"Customer.ID","Recency","Frequency","Monetary","R_Score","F_Score","M_Score","RFM_Score","Segment","CLV","CLV_Level"
13417,183.413888888889,4,1028.66,0,4,4,44,"At Risk",4114.64,"Medium"
13418,8.38541666666667,15,6055.47,4,5,5,455,"Champions",90832.05,"Very High"
13421,42.1138888888889,6,2225.04,2,4,5,245,"At Risk",13350.24,"High"
13423,64.4576388888889,1,217.03,2,1,1,211,"Others",217.03,"Low"
13424,85.3833333333333,1,572.77,1,1,3,113,"Others",572.77,"Low"
13425,144.295138888889,2,1766.22,1,2,4,124,"Others",3532.44,"Medium"
13426,18.3604166666667,12,4526.06,3,5,5,355,"Loyal Customers",54312.72,"Very High"
13427,113.344444444444,3,423.93,1,3,2,132,"At Risk",1271.79,"Medium"
13428,150.269444444444,2,276.76,1,2,2,122,"Others",553.52,"Low"
13431,42.2444444444444,6,2047.14,2,4,4,244,"At Risk",12282.84,"High"
13432,207.279861111111,2,439.1,0,2,2,22,"Others",878.2,"Low"
13433,137.129166666667,4,658.32,1,4,3,143,"At Risk",2633.28,"Medium"
13434,21.2027777777778,3,1132.62,3,3,4,334,"Loyal Customers",3397.86,"Medium"
13435,12.2569444444444,2,637.44,4,2,3,423,"Potential Loyalists",1274.88,"Medium"
13438,183.052083333333,1,46.5,0,1,1,11,"Others",46.5,"Low"
13439,24.1923611111111,2,702.9,3,2,3,323,"Others",1405.8,"Medium"
13440,59.2847222222222,7,1295.25,2,5,4,254,"At Risk",9066.75,"High"
13441,67.3909722222222,1,424.26,2,1,2,212,"Others",424.26,"Low"
13442,303.248611111111,3,419.87,0,3,2,32,"At Risk",1259.61,"Medium"
13443,84.3125,6,1273.16,1,4,4,144,"At Risk",7638.96,"High"
13444,10.2909722222222,2,619.08,4,2,3,423,"Potential Loyalists",1238.16,"Medium"
13445,262.185416666667,1,241.9,0,1,1,11,"Others",241.9,"Low"
13446,66.0486111111111,11,3881.89,2,5,5,255,"At Risk",42700.79,"Very High"
13448,9.38055555555556,9,5655.2,4,5,5,455,"Champions",50896.8,"Very High"
13450,10.2784722222222,7,2076.32,4,5,4,454,"Champions",14534.24,"High"
13451,17.2159722222222,6,4191.8,3,4,5,345,"Loyal Customers",25150.8,"High"
13452,108.422222222222,1,139.8,1,1,1,111,"Others",139.8,"Low"
13453,38.2763888888889,1,424.71,2,1,2,212,"Others",424.71,"Low"
13454,277.222916666667,1,219.87,0,1,1,11,"Others",219.87,"Low"
13455,2.28472222222222,5,1847.59,4,4,4,444,"Champions",9237.95,"High"
13457,324.467361111111,2,148.22,0,2,1,21,"Others",296.44,"Low"
13458,15.2076388888889,2,2312.7,4,2,5,425,"Potential Loyalists",4625.4,"Medium"
13459,260.400694444444,2,1160.41,0,2,4,24,"Others",2320.82,"Medium"
13461,43.0888888888889,3,2715,2,3,5,235,"At Risk",8145,"High"
13462,46.4173611111111,4,1002.35,2,4,4,244,"At Risk",4009.4,"Medium"
13464,30.3173611111111,5,2422.96,3,4,5,345,"Loyal Customers",12114.8,"High"
13465,82.2,2,931.12,1,2,3,123,"Others",1862.24,"Medium"
13466,44.2993055555556,4,705.45,2,4,3,243,"At Risk",2821.8,"Medium"
13468,4.26875,38,7670.54,4,5,5,455,"Champions",291480.52,"Very High"
13469,289.206944444444,1,82.4,0,1,1,11,"Others",82.4,"Low"
13472,99.4305555555556,2,592.24,1,2,3,123,"Others",1184.48,"Medium"
13473,210.384722222222,6,2235.12,0,4,5,45,"At Risk",13410.72,"High"
13474,79.4444444444444,2,419.75,1,2,2,122,"Others",839.5,"Low"
13476,42.4840277777778,3,823,2,3,3,233,"At Risk",2469,"Medium"
13477,91.4534722222222,5,1364.59,1,4,4,144,"At Risk",6822.95,"High"
13478,105.276388888889,5,2215.78,1,4,5,145,"At Risk",11078.9,"High"
13479,88.2722222222222,2,550.42,1,2,3,123,"Others",1100.84,"Medium"
13480,52.3388888888889,2,627.82,2,2,3,223,"Others",1255.64,"Medium"
13481,10.3951388888889,6,2026.28,4,4,4,444,"Champions",12157.68,"High"
13482,263.395833333333,1,151.45,0,1,1,11,"Others",151.45,"Low"
13484,19.2590277777778,2,476.92,3,2,2,322,"Others",953.84,"Low"
13485,12.3729166666667,10,2564.98,4,5,5,455,"Champions",25649.8,"High"
13487,141.388888888889,2,271.47,1,2,2,122,"Others",542.94,"Low"
13488,3.29166666666667,11,6619.57,4,5,5,455,"Champions",72815.27,"Very High"
13490,290.217361111111,1,154.25,0,1,1,11,"Others",154.25,"Low"
13491,8.22986111111111,18,3350.74,4,5,5,455,"Champions",60313.32,"Very High"
13495,4.19930555555556,6,3329.39,4,4,5,445,"Champions",19976.34,"High"
13497,4.35,5,972.28,4,4,3,443,"Loyal Customers",4861.4,"Medium"
13498,366.190972222222,1,327.38,0,1,2,12,"Others",327.38,"Low"
13500,37.28125,1,299.53,2,1,2,212,"Others",299.53,"Low"
13501,122.291666666667,2,1544.79,1,2,4,124,"Others",3089.58,"Medium"
13502,51.4069444444444,2,488.5,2,2,2,222,"Others",977,"Medium"
13503,115.280555555556,5,1642.39,1,4,4,144,"At Risk",8211.95,"High"
13506,5.32361111111111,4,1180.68,4,4,4,444,"Champions",4722.72,"Medium"
13508,278.335416666667,1,176.08,0,1,1,11,"Others",176.08,"Low"
13509,143.327083333333,1,135,1,1,1,111,"Others",135,"Low"
13510,11.3159722222222,7,2766.73,4,5,5,455,"Champions",19367.11,"High"
13511,312.327083333333,1,282.76,0,1,2,12,"Others",282.76,"Low"
13512,23.2125,3,462.18,3,3,2,332,"Loyal Customers",1386.54,"Medium"
13513,77.15,2,619.49,1,2,3,123,"Others",1238.98,"Medium"
13514,64.3270833333333,3,663.7,2,3,3,233,"At Risk",1991.1,"Medium"
13515,85.2041666666667,2,374.7,1,2,2,122,"Others",749.4,"Low"
13516,53.4645833333333,1,295.85,2,1,2,212,"Others",295.85,"Low"
13519,78.3444444444444,1,220.46,1,1,1,111,"Others",220.46,"Low"
13520,7.39236111111111,6,3285.05,4,4,5,445,"Champions",19710.3,"High"
13523,2.23541666666667,2,1136.64,4,2,4,424,"Potential Loyalists",2273.28,"Medium"
13526,374.283333333333,2,1182,0,2,4,24,"Others",2364,"Medium"
13527,54.2979166666667,5,2298.93,2,4,5,245,"At Risk",11494.65,"High"
13530,270.24375,1,402.98,0,1,2,12,"Others",402.98,"Low"
13531,2.20694444444444,5,1254.72,4,4,4,444,"Champions",6273.6,"High"
13534,15.1715277777778,10,1850.82,4,5,4,454,"Champions",18508.2,"High"
13535,38.3416666666667,1,89.5,2,1,1,211,"Others",89.5,"Low"
13537,61.3027777777778,2,717.85,2,2,3,223,"Others",1435.7,"Medium"
13538,32.2375,5,1822.28,3,4,4,344,"Loyal Customers",9111.4,"High"
13539,56.4486111111111,4,938.02,2,4,3,243,"At Risk",3752.08,"Medium"
13540,103.236805555556,3,632.39,1,3,3,133,"At Risk",1897.17,"Medium"
13541,63.1416666666667,2,785.25,2,2,3,223,"Others",1570.5,"Medium"
13542,12.3590277777778,17,3959.49,4,5,5,455,"Champions",67311.33,"Very High"
13543,270.26875,2,1439.61,0,2,4,24,"Others",2879.22,"Medium"
13544,47.3583333333333,4,514.14,2,4,3,243,"At Risk",2056.56,"Medium"
13545,26.3569444444444,2,364.93,3,2,2,322,"Others",729.86,"Low"
13546,18.1027777777778,2,465.15,3,2,2,322,"Others",930.3,"Low"
13547,44.2409722222222,1,167.08,2,1,1,211,"Others",167.08,"Low"
13548,107.261805555556,1,223.28,1,1,1,111,"Others",223.28,"Low"
13549,23.3222222222222,1,87.6,3,1,1,311,"Others",87.6,"Low"
13550,19.1923611111111,1,342.55,3,1,2,312,"Others",342.55,"Low"
13551,302.208333333333,1,152.4,0,1,1,11,"Others",152.4,"Low"
13552,64.3131944444444,10,3208.85,2,5,5,255,"At Risk",32088.5,"Very High"
13553,310.319444444444,1,499.6,0,1,3,13,"Others",499.6,"Low"
13554,16.2055555555556,7,1629.35,3,5,4,354,"Loyal Customers",11405.45,"High"
13555,14.3409722222222,9,4792.96,4,5,5,455,"Champions",43136.64,"Very High"
13556,65.1368055555556,2,200.82,2,2,1,221,"Others",401.64,"Low"
13557,51.2465277777778,11,2448.2,2,5,5,255,"At Risk",26930.2,"High"
13559,148.422916666667,2,990,1,2,4,124,"Others",1980,"Medium"
13561,33.23125,10,1661.54,3,5,4,354,"Loyal Customers",16615.4,"High"
13562,37.3875,5,3038.85,2,4,5,245,"At Risk",15194.25,"High"
13564,4.10763888888889,35,15310.35,4,5,5,455,"Champions",535862.25,"Very High"
13565,47.1736111111111,1,174.58,2,1,1,211,"Others",174.58,"Low"
13566,70.3152777777778,3,831.76,2,3,3,233,"At Risk",2495.28,"Medium"
13567,64.2986111111111,4,1079.29,2,4,4,244,"At Risk",4317.16,"Medium"
13569,3.31388888888889,3,497.74,4,3,2,432,"Loyal Customers",1493.22,"Medium"
13571,18.2861111111111,14,2448.32,3,5,5,355,"Loyal Customers",34276.48,"Very High"
13573,15.2083333333333,4,614.27,4,4,3,443,"Loyal Customers",2457.08,"Medium"
13574,47.2729166666667,1,404.45,2,1,2,212,"Others",404.45,"Low"
13576,9.10902777777778,11,4834.4,4,5,5,455,"Champions",53178.4,"Very High"
13577,18.4930555555556,7,1801.68,3,5,4,354,"Loyal Customers",12611.76,"High"
13578,45.2618055555556,1,147.66,2,1,1,211,"Others",147.66,"Low"
13579,5.16041666666667,4,1072,4,4,4,444,"Champions",4288,"Medium"
13580,42.2083333333333,1,107.75,2,1,1,211,"Others",107.75,"Low"
13581,50.1465277777778,1,162.53,2,1,1,211,"Others",162.53,"Low"
13582,25.3520833333333,2,241.68,3,2,1,321,"Others",483.36,"Low"
13583,315.255555555556,1,664.001,0,1,3,13,"Others",664.001,"Low"
13584,134.267361111111,2,243.3,1,2,1,121,"Others",486.6,"Low"
13585,166.311111111111,3,684.54,1,3,3,133,"At Risk",2053.62,"Medium"
13586,177.259722222222,1,127.28,0,1,1,11,"Others",127.28,"Low"
13587,85.25625,3,961.1,1,3,3,133,"At Risk",2883.3,"Medium"
13589,85.2722222222222,4,741.09,1,4,3,143,"At Risk",2964.36,"Medium"
13590,11.3479166666667,12,4354.12,4,5,5,455,"Champions",52249.44,"Very High"
13591,71.4597222222222,4,976.81,1,4,3,143,"At Risk",3907.24,"Medium"
13593,23.2847222222222,9,3481.41,3,5,5,355,"Loyal Customers",31332.69,"Very High"
13594,121.401388888889,1,136.35,1,1,1,111,"Others",136.35,"Low"
13595,152.309027777778,3,784.48,1,3,3,133,"At Risk",2353.44,"Medium"
13597,36.2131944444444,2,396.71,2,2,2,222,"Others",793.42,"Low"
13598,131.277777777778,4,601.92,1,4,3,143,"At Risk",2407.68,"Medium"
13599,2.40833333333333,14,5013.96,4,5,5,455,"Champions",70195.44,"Very High"
13600,270.114583333333,1,298.9,0,1,2,12,"Others",298.9,"Low"
13601,28.1951388888889,2,466.67,3,2,2,322,"Others",933.34,"Low"
13602,17.3243055555556,3,596.28,3,3,3,333,"Loyal Customers",1788.84,"Medium"
13604,294.332638888889,1,717.62,0,1,3,13,"Others",717.62,"Low"
13605,23.1145833333333,2,522.67,3,2,3,323,"Others",1045.34,"Medium"
13607,38.3423611111111,1,400.3,2,1,2,212,"Others",400.3,"Low"
13608,176.314583333333,1,232.05,0,1,1,11,"Others",232.05,"Low"
13609,229.274305555556,1,167.35,0,1,1,11,"Others",167.35,"Low"
13610,23.1875,7,1021.38,3,5,4,354,"Loyal Customers",7149.66,"High"
13611,10.1493055555556,7,2143.53,4,5,4,454,"Champions",15004.71,"High"
13612,268.324305555556,1,818.29,0,1,3,13,"Others",818.29,"Low"
13613,88.3333333333333,5,1039.85,1,4,4,144,"At Risk",5199.25,"Medium"
13614,29.3201388888889,2,747.28,3,2,3,323,"Others",1494.56,"Medium"
13615,35.2631944444444,7,5854.84,3,5,5,355,"Loyal Customers",40983.88,"Very High"
13616,204.293055555556,2,283.85,0,2,2,22,"Others",567.7,"Low"
13617,44.2506944444444,5,734.57,2,4,3,243,"At Risk",3672.85,"Medium"
13619,180.348611111111,2,224.94,0,2,1,21,"Others",449.88,"Low"
13620,164.207638888889,1,112.34,1,1,1,111,"Others",112.34,"Low"
13622,332.277083333333,1,658.95,0,1,3,13,"Others",658.95,"Low"
13623,16.2673611111111,5,1805.32,3,4,4,344,"Loyal Customers",9026.6,"High"
13624,24.2625,1,462.08,3,1,2,312,"Others",462.08,"Low"
13625,232.382638888889,1,301.26,0,1,2,12,"Others",301.26,"Low"
13626,15.1590277777778,1,449.81,4,1,2,412,"Potential Loyalists",449.81,"Low"
13627,124.228472222222,2,607.43,1,2,3,123,"Others",1214.86,"Medium"
13628,312.220138888889,1,310.14,0,1,2,12,"Others",310.14,"Low"
13629,49.4256944444444,8,5578.5,2,5,5,255,"At Risk",44628,"Very High"
13632,30.3319444444444,3,1526.88,3,3,4,334,"Loyal Customers",4580.64,"Medium"
13634,10.3361111111111,11,3486.41,4,5,5,455,"Champions",38350.51,"Very High"
13635,78.4131944444444,3,1928.13,1,3,4,134,"At Risk",5784.39,"High"
13639,72.4138888888889,1,312.93,1,1,2,112,"Others",312.93,"Low"
13640,247.186111111111,1,405,0,1,2,12,"Others",405,"Low"
13641,276.516666666667,5,1016.47,0,4,4,44,"At Risk",5082.35,"Medium"
13642,68.3111111111111,3,159.92,2,3,1,231,"At Risk",479.76,"Low"
13643,18.1958333333333,7,1637.33,3,5,4,354,"Loyal Customers",11461.31,"High"
13646,35.325,2,326.25,3,2,2,322,"Others",652.5,"Low"
13647,130.395833333333,4,1393.56,1,4,4,144,"At Risk",5574.24,"High"
13648,36.21875,8,1764.02,2,5,4,254,"At Risk",14112.16,"High"
13649,2.21875,5,1304.88,4,4,4,444,"Champions",6524.4,"High"
13650,10.2541666666667,4,1451.66,4,4,4,444,"Champions",5806.64,"High"
13651,17.4284722222222,1,132.65,3,1,1,311,"Others",132.65,"Low"
13652,4.44444444444444,3,1475.77,4,3,4,434,"Loyal Customers",4427.31,"Medium"
13653,123.4875,1,152.2,1,1,1,111,"Others",152.2,"Low"
13654,16.1388888888889,5,3600.67,3,4,5,345,"Loyal Customers",18003.35,"High"
13655,10.4840277777778,4,1347.54,4,4,4,444,"Champions",5390.16,"Medium"
13656,135.384027777778,2,699.2,1,2,3,123,"Others",1398.4,"Medium"
13658,19.1604166666667,4,3386.33,3,4,5,345,"Loyal Customers",13545.32,"High"
13659,52.2444444444444,10,3321.68,2,5,5,255,"At Risk",33216.8,"Very High"
13660,36.1604166666667,1,306.64,3,1,2,312,"Others",306.64,"Low"
13661,239.210416666667,1,325.24,0,1,2,12,"Others",325.24,"Low"
13662,21.3770833333333,8,1352.35,3,5,4,354,"Loyal Customers",10818.8,"High"
13663,16.2541666666667,4,1858.04,3,4,4,344,"Loyal Customers",7432.16,"High"
13665,22.2881944444444,3,1711.66,3,3,4,334,"Loyal Customers",5134.98,"Medium"
13666,56.1770833333333,2,43.25,2,2,1,221,"Others",86.5,"Low"
13668,19.3395833333333,14,6638.65,3,5,5,355,"Loyal Customers",92941.1,"Very High"
13669,43.2055555555556,1,195,2,1,1,211,"Others",195,"Low"
13671,30.3826388888889,1,172.6,3,1,1,311,"Others",172.6,"Low"
13672,366.347916666667,1,233.53,0,1,1,11,"Others",233.53,"Low"
13674,68.3888888888889,1,240.68,2,1,1,211,"Others",240.68,"Low"
13676,175.104861111111,2,243.9,1,2,1,121,"Others",487.8,"Low"
13677,40.3534722222222,2,551.24,2,2,3,223,"Others",1102.48,"Medium"
13679,129.325,3,281.26,1,3,2,132,"At Risk",843.78,"Low"
13680,107.288888888889,8,7700.55,1,5,5,155,"At Risk",61604.4,"Very High"
13683,93.4173611111111,1,258.6,1,1,2,112,"Others",258.6,"Low"
13684,26.3520833333333,3,529.75,3,3,3,333,"Loyal Customers",1589.25,"Medium"
13686,16.2201388888889,2,337.04,3,2,2,322,"Others",674.08,"Low"
13687,74.1465277777778,1,11880.84,1,1,5,115,"Others",11880.84,"High"
13688,271.243055555556,1,375.5,0,1,2,12,"Others",375.5,"Low"
13689,80.3986111111111,1,349.5,1,1,2,112,"Others",349.5,"Low"
13691,32.1020833333333,1,212.78,3,1,1,311,"Others",212.78,"Low"
13692,44.4194444444444,2,1626.08,2,2,4,224,"Others",3252.16,"Medium"
13693,10.0694444444444,9,2011.82,4,5,4,454,"Champions",18106.38,"High"
13694,9.32569444444444,94,131443.19,4,5,5,455,"Champions",12355659.86,"Very High"
13695,213.370833333333,1,266.6,0,1,2,12,"Others",266.6,"Low"
13696,57.4284722222222,3,2020.4,2,3,4,234,"At Risk",6061.2,"High"
13698,232.339583333333,2,451.73,0,2,2,22,"Others",903.46,"Low"
13699,186.290277777778,1,455.57,0,1,2,12,"Others",455.57,"Low"
13700,53.3493055555556,3,348.34,2,3,2,232,"At Risk",1045.02,"Medium"
13701,82.3069444444444,1,161,1,1,1,111,"Others",161,"Low"
13702,81.3479166666667,1,135.18,1,1,1,111,"Others",135.18,"Low"
13703,51.2847222222222,1,326.06,2,1,2,212,"Others",326.06,"Low"
13705,9.39722222222222,5,1323.47,4,4,4,444,"Champions",6617.35,"High"
13706,262.446527777778,1,300.38,0,1,2,12,"Others",300.38,"Low"
13707,65.4138888888889,3,2559.45,2,3,5,235,"At Risk",7678.35,"High"
13709,82.1972222222222,5,1263.7,1,4,4,144,"At Risk",6318.5,"High"
13710,59.4020833333333,2,329.04,2,2,2,222,"Others",658.08,"Low"
13711,42.2055555555556,7,1540.2,2,5,4,254,"At Risk",10781.4,"High"
13712,246.364583333333,1,537.58,0,1,3,13,"Others",537.58,"Low"
13713,44.1548611111111,3,740.76,2,3,3,233,"At Risk",2222.28,"Medium"
13714,101.252777777778,1,161.35,1,1,1,111,"Others",161.35,"Low"
13715,8.46458333333333,13,7348.3,4,5,5,455,"Champions",95527.9,"Very High"
13717,93.1555555555556,2,318.29,1,2,2,122,"Others",636.58,"Low"
13719,29.30625,6,1741.4,3,4,4,344,"Loyal Customers",10448.4,"High"
13721,31.0847222222222,1,217.4,3,1,1,311,"Others",217.4,"Low"
13722,56.4048611111111,7,3260,2,5,5,255,"At Risk",22820,"High"
13723,28.1263888888889,5,994.23,3,4,4,344,"Loyal Customers",4971.15,"Medium"
13724,273.189583333333,1,213.01,0,1,1,11,"Others",213.01,"Low"
13727,247.324305555556,6,740.67,0,4,3,43,"At Risk",4444.02,"Medium"
13728,23.2576388888889,10,1839.03,3,5,4,354,"Loyal Customers",18390.3,"High"
13729,71.3868055555556,3,724.73,1,3,3,133,"At Risk",2174.19,"Medium"
13733,46.3215277777778,2,487.03,2,2,2,222,"Others",974.06,"Medium"
13734,144.33125,4,6695.69,1,4,5,145,"At Risk",26782.76,"High"
13735,12.2625,9,6879.23,4,5,5,455,"Champions",61913.07,"Very High"
13736,61.3472222222222,5,2022.67,2,4,4,244,"At Risk",10113.35,"High"
13738,32.1930555555556,1,434.78,3,1,2,312,"Others",434.78,"Low"
13739,163.4,1,75.3,1,1,1,111,"Others",75.3,"Low"
13740,51.2715277777778,4,1232.02,2,4,4,244,"At Risk",4928.08,"Medium"
13745,182.1125,1,477.32,0,1,2,12,"Others",477.32,"Low"
13746,49.3375,1,176.69,2,1,1,211,"Others",176.69,"Low"
13747,9.39166666666667,2,169.8,4,2,1,421,"Potential Loyalists",339.6,"Low"
13748,9.45902777777778,5,1320.1,4,4,4,444,"Champions",6600.5,"High"
13750,16.3708333333333,6,1954.92,3,4,4,344,"Loyal Customers",11729.52,"High"
13752,163.401388888889,1,404.45,1,1,2,112,"Others",404.45,"Low"
13753,234.245138888889,3,1353.31,0,3,4,34,"At Risk",4059.93,"Medium"
13754,73.1888888888889,1,164.45,1,1,1,111,"Others",164.45,"Low"
13756,3.34722222222222,10,3999.23,4,5,5,455,"Champions",39992.3,"Very High"
13757,310.308333333333,1,195.55,0,1,1,11,"Others",195.55,"Low"
13758,2.18194444444444,10,6226.43,4,5,5,455,"Champions",62264.3,"Very High"
13760,40.1965277777778,3,1076.85,2,3,4,234,"At Risk",3230.55,"Medium"
13761,138.299305555556,4,881.52,1,4,3,143,"At Risk",3526.08,"Medium"
13762,229.173611111111,4,2165.76,0,4,5,45,"At Risk",8663.04,"High"
13763,53.275,2,3502.48,2,2,5,225,"Others",7004.96,"High"
13764,205.176388888889,3,1400.2,0,3,4,34,"At Risk",4200.6,"Medium"
13765,289.260416666667,1,352.821,0,1,2,12,"Others",352.821,"Low"
13766,131.233333333333,1,190.35,1,1,1,111,"Others",190.35,"Low"
13767,5.27222222222222,39,18320.17,4,5,5,455,"Champions",714486.63,"Very High"
13768,362.388888888889,2,875.97,0,2,3,23,"Others",1751.94,"Medium"
13769,3.27291666666667,11,3003.91,4,5,5,455,"Champions",33043.01,"Very High"
13770,58.2020833333333,4,785.37,2,4,3,243,"At Risk",3141.48,"Medium"
13771,169.263194444444,5,3094.37,1,4,5,145,"At Risk",15471.85,"High"
13772,36.2826388888889,5,1977.39,2,4,4,244,"At Risk",9886.95,"High"
13773,32.3416666666667,2,301.54,3,2,2,322,"Others",603.08,"Low"
13775,226.323611111111,1,1049.66,0,1,4,14,"Others",1049.66,"Medium"
13776,64.1597222222222,2,623.98,2,2,3,223,"Others",1247.96,"Medium"
13777,2.18472222222222,37,30501.26,4,5,5,455,"Champions",1128546.62,"Very High"
13778,127.214583333333,3,945.79,1,3,3,133,"At Risk",2837.37,"Medium"
13779,151.359027777778,1,161.13,1,1,1,111,"Others",161.13,"Low"
13780,43.0069444444444,1,372.06,2,1,2,212,"Others",372.06,"Low"
13781,228.229861111111,2,650.99,0,2,3,23,"Others",1301.98,"Medium"
13782,89.3895833333333,7,877.22,1,5,3,153,"At Risk",6140.54,"High"
13783,123.443055555556,4,1542.09,1,4,4,144,"At Risk",6168.36,"High"
13784,70.4875,3,447.44,2,3,2,232,"At Risk",1342.32,"Medium"
13785,64.4416666666667,4,542.49,2,4,3,243,"At Risk",2169.96,"Medium"
13786,3.25555555555556,6,3127.99,4,4,5,445,"Champions",18767.94,"High"
13787,94.3375,4,913.46,1,4,3,143,"At Risk",3653.84,"Medium"
13788,141.174305555556,1,3.75,1,1,1,111,"Others",3.75,"Low"
13789,24.1875,1,239.46,3,1,1,311,"Others",239.46,"Low"
13792,58.3722222222222,1,188.4,2,1,1,211,"Others",188.4,"Low"
13793,282.483333333333,1,96,0,1,1,11,"Others",96,"Low"
13794,182.313194444444,1,126.03,0,1,1,11,"Others",126.03,"Low"
13795,24.1083333333333,4,836.3,3,4,3,343,"Loyal Customers",3345.2,"Medium"
13796,135.219444444444,1,289.7,1,1,2,112,"Others",289.7,"Low"
13797,72.39375,3,1179.45,1,3,4,134,"At Risk",3538.35,"Medium"
13798,8.10902777777778,54,38683.02,4,5,5,455,"Champions",2088883.08,"Very High"
13799,80.3326388888889,7,2114.71,1,5,4,154,"At Risk",14802.97,"High"
13800,66.2375,2,1121.24,2,2,4,224,"Others",2242.48,"Medium"
13802,10.3145833333333,16,21659.69,4,5,5,455,"Champions",346555.04,"Very High"
13803,67.38125,2,1061.84,2,2,4,224,"Others",2123.68,"Medium"
13804,71.1534722222222,2,572.73,1,2,3,123,"Others",1145.46,"Medium"
13807,3.17569444444444,3,422.2,4,3,2,432,"Loyal Customers",1266.6,"Medium"
13809,30.4347222222222,2,524.65,3,2,3,323,"Others",1049.3,"Medium"
13813,163.465972222222,4,1398.61,1,4,4,144,"At Risk",5594.44,"High"
13814,163.242361111111,1,678.2,1,1,3,113,"Others",678.2,"Low"
13815,42.3465277777778,4,3448.38,2,4,5,245,"At Risk",13793.52,"High"
13818,65.3097222222222,1,61.28,2,1,1,211,"Others",61.28,"Low"
13819,305.188194444444,3,1502,0,3,4,34,"At Risk",4506,"Medium"
13820,54.2604166666667,3,652.75,2,3,3,233,"At Risk",1958.25,"Medium"
13821,29.2756944444444,4,993.44,3,4,4,344,"Loyal Customers",3973.76,"Medium"
13823,16.2701388888889,5,2445.79,3,4,5,345,"Loyal Customers",12228.95,"High"
13824,15.1027777777778,7,1615.82,4,5,4,454,"Champions",11310.74,"High"
13825,257.374305555556,2,255.59,0,2,2,22,"Others",511.18,"Low"
13829,57.0708333333333,1,102,2,1,1,211,"Others",102,"Low"
13830,217.317361111111,1,156.85,0,1,1,11,"Others",156.85,"Low"
13831,5.325,13,4795.09,4,5,5,455,"Champions",62336.17,"Very High"
13832,58.2222222222222,1,557.69,2,1,3,213,"Others",557.69,"Low"
13833,40.2430555555556,1,316.56,2,1,2,212,"Others",316.56,"Low"
13834,212.398611111111,2,324.19,0,2,2,22,"Others",648.38,"Low"
13835,155.340972222222,3,260.7,1,3,2,132,"At Risk",782.1,"Low"
13836,35.2708333333333,2,620.37,3,2,3,323,"Others",1240.74,"Medium"
13838,5.38611111111111,7,1245.91,4,5,4,454,"Champions",8721.37,"High"
13839,122.25625,1,139.95,1,1,1,111,"Others",139.95,"Low"
13840,52.26875,1,651.4,2,1,3,213,"Others",651.4,"Low"
13842,2.39027777777778,10,2244.29,4,5,5,455,"Champions",22442.9,"High"
13843,17.0923611111111,1,319.75,3,1,2,312,"Others",319.75,"Low"
13846,35.4263888888889,1,442.73,3,1,2,312,"Others",442.73,"Low"
13847,355.388888888889,1,310.72,0,1,2,12,"Others",310.72,"Low"
13848,2.20208333333333,6,2080,4,4,4,444,"Champions",12480,"High"
13849,33.325,3,1931.35,3,3,4,334,"Loyal Customers",5794.05,"High"
13851,15.3520833333333,5,1955,3,4,4,344,"Loyal Customers",9775,"High"
13852,246.454861111111,1,187.35,0,1,1,11,"Others",187.35,"Low"
13854,1.38402777777778,15,4144.44,4,5,5,455,"Champions",62166.6,"Very High"
13855,136.422222222222,4,1310.34,1,4,4,144,"At Risk",5241.36,"Medium"
13856,99.0673611111111,8,753.53,1,5,3,153,"At Risk",6028.24,"High"
13857,29.2965277777778,6,1001.01,3,4,4,344,"Loyal Customers",6006.06,"High"
13859,165.184027777778,1,314.7,1,1,2,112,"Others",314.7,"Low"
13861,65.2368055555555,2,273.26,2,2,2,222,"Others",546.52,"Low"
13862,25.2625,1,346.73,3,1,2,312,"Others",346.73,"Low"
13863,101.294444444444,3,933.77,1,3,3,133,"At Risk",2801.31,"Medium"
13864,22.2993055555556,1,662.4,3,1,3,313,"Others",662.4,"Low"
13869,17.2673611111111,6,4913.22,3,4,5,345,"Loyal Customers",29479.32,"High"
13870,23.1763888888889,7,2941.14,3,5,5,355,"Loyal Customers",20587.98,"High"
13871,64.2951388888889,4,1482.6,2,4,4,244,"At Risk",5930.4,"High"
13872,163.184722222222,3,919.57,1,3,3,133,"At Risk",2758.71,"Medium"
13873,19.3430555555556,5,649.32,3,4,3,343,"Loyal Customers",3246.6,"Medium"
13874,140.293055555556,6,1508.7,1,4,4,144,"At Risk",9052.2,"High"
13875,23.2840277777778,9,3027.58,3,5,5,355,"Loyal Customers",27248.22,"High"
13877,106.1125,2,332.44,1,2,2,122,"Others",664.88,"Low"
13878,183.406944444444,3,1145.33,0,3,4,34,"At Risk",3435.99,"Medium"
13879,281.383333333333,1,395.5,0,1,2,12,"Others",395.5,"Low"
13880,3.25069444444444,5,1171.89,4,4,4,444,"Champions",5859.45,"High"
13881,11.1506944444444,23,28019.58,4,5,5,455,"Champions",644450.34,"Very High"
13883,39.2194444444444,10,3885.54,2,5,5,255,"At Risk",38855.4,"Very High"
13884,12.3444444444444,5,1037.43,4,4,4,444,"Champions",5187.15,"Medium"
13888,40.3694444444444,5,1405.92,2,4,4,244,"At Risk",7029.6,"High"
13889,18.275,5,1574.33,3,4,4,344,"Loyal Customers",7871.65,"High"
13890,10.3020833333333,4,1043.57,4,4,4,444,"Champions",4174.28,"Medium"
